model_key,dataset,qid,seed,strategy,origin,n_steps,normalized_origin,execution_id,budget,prompt_sha256
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,0,position_matched_random,0,3,0.0,531ce479750ce0f2c39676546f55c4257ffa1a25903a49919ee8c3580b4bc066,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,0,unc__perplexity__argmax__bt2,0,3,0.0,531ce479750ce0f2c39676546f55c4257ffa1a25903a49919ee8c3580b4bc066,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,1,position_matched_random,0,3,0.0,cbffba6a582f1bd246645cb36c0f64b4e9a54f509b291be3366be3982ff6a85f,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,1,unc__perplexity__argmax__bt2,0,3,0.0,cbffba6a582f1bd246645cb36c0f64b4e9a54f509b291be3366be3982ff6a85f,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,2,position_matched_random,0,3,0.0,eafc9b548b4094c78c16f7480f18b1065e7b5d00ef91b162367b83af97be4792,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7bbee85542997c3ec97270,2,unc__perplexity__argmax__bt2,0,3,0.0,eafc9b548b4094c78c16f7480f18b1065e7b5d00ef91b162367b83af97be4792,136,f071966c38dd078d26791950e307d7651c85231e1dcd418efc58e0921efe0589
mistral12b,hotpotqa,5a7c76275542990527d554b4,0,position_matched_random,0,8,0.0,3356763f160c68030c4cb2aa78e58133f0710e48e033d89293b5ad13490cfdd8,270,329a55ab83d50955ffe33795daaccdd8c5b09800ae3a869f78498c5b5dd5fed9
mistral12b,hotpotqa,5a7c76275542990527d554b4,0,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,91abdf89a7ce94521a3e66b642306c0a482f178bdbd5200005374e8cf3b9eda2,270,e9cb8eb9bfe82e69458b90c5762d41a3da4612d2f29aa094537a55d0567d4ae9
mistral12b,hotpotqa,5a7c76275542990527d554b4,1,position_matched_random,0,8,0.0,da98be06c49ab54abc74e38778540ce2f6a1a1280a83b0363976cc4278f74a2c,270,329a55ab83d50955ffe33795daaccdd8c5b09800ae3a869f78498c5b5dd5fed9
mistral12b,hotpotqa,5a7c76275542990527d554b4,1,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,bbf7f8d60927df019c0de48919bc020612ac00ecc110be97cf29654f78829191,270,e9cb8eb9bfe82e69458b90c5762d41a3da4612d2f29aa094537a55d0567d4ae9
mistral12b,hotpotqa,5a7c76275542990527d554b4,2,position_matched_random,0,8,0.0,48ae717c896602043b997f76570ed496969280c806c4240daf9a94a1a751e4a3,270,329a55ab83d50955ffe33795daaccdd8c5b09800ae3a869f78498c5b5dd5fed9
mistral12b,hotpotqa,5a7c76275542990527d554b4,2,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,d7fabd6c764c260195a56735fc2cebef2ade67d61987123b5521415f9b87fe4e,270,e9cb8eb9bfe82e69458b90c5762d41a3da4612d2f29aa094537a55d0567d4ae9
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,0,position_matched_random,1,5,0.25,e2c7cd65188e3e330fce805886e923e965e16a702a881ee42283be74f70777c8,181,42a67b17cf01dedb874d48abb43259f2ed22cb2c801c135e632ba65a01edd6b8
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,0,unc__perplexity__argmax__bt2,1,5,0.25,e2c7cd65188e3e330fce805886e923e965e16a702a881ee42283be74f70777c8,181,42a67b17cf01dedb874d48abb43259f2ed22cb2c801c135e632ba65a01edd6b8
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,1,position_matched_random,0,5,0.0,f499dec1bf48fc93e387e595110cb19dd6e9df01ba4580e2e331954b2cb5a226,181,9f28889cac1af6a1dad3dcae98b3b92d3dd1eb0373940583128852c60625a8a8
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,1,unc__perplexity__argmax__bt2,1,5,0.25,f72a537dee4c029979dfe35fa0ae332fb914249a8dd9b25d2d8a0fa3ecd012d4,181,42a67b17cf01dedb874d48abb43259f2ed22cb2c801c135e632ba65a01edd6b8
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,2,position_matched_random,2,5,0.5,9cebbfa4ad1868096097f9236d952de6d9b9a2a0903e82cfa35a59cb681939e3,181,7ae82dd5999456179f30e7878192307daadd3fa5255c479cc47c1d41ee2ef7e5
mistral12b,hotpotqa,5a7d2c8d5542995ed0d16624,2,unc__perplexity__argmax__bt2,1,5,0.25,80ad853f55dab33f13ea9dff096ef20b0de35553327a022dccc819a6a1f3508b,181,42a67b17cf01dedb874d48abb43259f2ed22cb2c801c135e632ba65a01edd6b8
mistral12b,hotpotqa,5a7f244255429934daa2fcec,0,position_matched_random,2,8,0.2857142857142857,8383e3ead35ee3b961192ca67b749d5f1015ed807f97fce6ad7dfe8f0c9420b5,277,96ea6364e28ace309c50d420ff260878b40055bd4e1617a536e8f79574544008
mistral12b,hotpotqa,5a7f244255429934daa2fcec,0,unc__perplexity__argmax__bt2,0,8,0.0,3473d872c072643150fe10aef4b6379d674667d8d923d775d152b3615bd4a60b,277,c70f06d72a47d163c38f346e40c32efd0690ed40f787e39e77b8744d0bf42e3e
mistral12b,hotpotqa,5a7f244255429934daa2fcec,1,position_matched_random,0,8,0.0,fa254ecf6a5c523cee0836b6376c6c110e6525a636c815322b6a1420a47367f5,277,c70f06d72a47d163c38f346e40c32efd0690ed40f787e39e77b8744d0bf42e3e
mistral12b,hotpotqa,5a7f244255429934daa2fcec,1,unc__perplexity__argmax__bt2,0,8,0.0,fa254ecf6a5c523cee0836b6376c6c110e6525a636c815322b6a1420a47367f5,277,c70f06d72a47d163c38f346e40c32efd0690ed40f787e39e77b8744d0bf42e3e
mistral12b,hotpotqa,5a7f244255429934daa2fcec,2,position_matched_random,0,8,0.0,71f3e3aeb5f8637a67ab1eead1a5ef279ddda1edd33b9e9e68f7891fc633a48d,277,c70f06d72a47d163c38f346e40c32efd0690ed40f787e39e77b8744d0bf42e3e
mistral12b,hotpotqa,5a7f244255429934daa2fcec,2,unc__perplexity__argmax__bt2,0,8,0.0,71f3e3aeb5f8637a67ab1eead1a5ef279ddda1edd33b9e9e68f7891fc633a48d,277,c70f06d72a47d163c38f346e40c32efd0690ed40f787e39e77b8744d0bf42e3e
mistral12b,hotpotqa,5a80c74f554299260e20a158,0,position_matched_random,0,8,0.0,f4be4a43d88da5f9a2931bd2588ece236d56564f19c767cfefaa82c0a240e4c7,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a80c74f554299260e20a158,0,unc__perplexity__argmax__bt2,0,8,0.0,f4be4a43d88da5f9a2931bd2588ece236d56564f19c767cfefaa82c0a240e4c7,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a80c74f554299260e20a158,1,position_matched_random,0,8,0.0,eeb214c9b5d6612d7c9f3e7f94a60ba48b1718308caacaadb529b74a950af1ea,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a80c74f554299260e20a158,1,unc__perplexity__argmax__bt2,0,8,0.0,eeb214c9b5d6612d7c9f3e7f94a60ba48b1718308caacaadb529b74a950af1ea,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a80c74f554299260e20a158,2,position_matched_random,0,8,0.0,155035732c659ad052a8eb85f56dc515fb2aae0b84b5aebe5cf76f374a93697e,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a80c74f554299260e20a158,2,unc__perplexity__argmax__bt2,0,8,0.0,155035732c659ad052a8eb85f56dc515fb2aae0b84b5aebe5cf76f374a93697e,219,9f0214e168aca4043fd63865396cfe61f52f12a962b4bd8dc4de9a9a9687862c
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,0,position_matched_random,0,5,0.0,cb1fc000c5513a108456fd05fa4d44533822f168ee05795ab386eb8b02fe0e2d,146,6341f29caf0a72b4ea979e94e3336c6bd4840a39048b23f5d3c7e7869ff4b589
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,0,unc__perplexity__argmax__bt2,1,5,0.25,4a9e99e68b08528f3ff8884cab8c64b64102da513bb57fb9d28c6a6418389311,146,ce6cbb71f29e46e692353e6e5cbfe5710c1f102d94cb4e5638493cc26668f9c5
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,1,position_matched_random,0,5,0.0,df1eaf8f199fc6896cf3654b72d68b3015816e551e770c4d525b0a9cbd64307a,146,6341f29caf0a72b4ea979e94e3336c6bd4840a39048b23f5d3c7e7869ff4b589
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,1,unc__perplexity__argmax__bt2,1,5,0.25,76fd103149c8919bfe30947e6f1b46d72c46668033028dbef6c2fa5b01fd7ebe,146,ce6cbb71f29e46e692353e6e5cbfe5710c1f102d94cb4e5638493cc26668f9c5
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,2,position_matched_random,0,5,0.0,51822feccf9638d024e3befa2683a2b274ff2dca90ba91a26ed3290ce148db79,146,6341f29caf0a72b4ea979e94e3336c6bd4840a39048b23f5d3c7e7869ff4b589
mistral12b,hotpotqa,5a8242c155429940e5e1a81d,2,unc__perplexity__argmax__bt2,1,5,0.25,d0913c8334d81fea5b35cc595887fba760ebfa24e1830e9ab70a27ae0ab5db4d,146,ce6cbb71f29e46e692353e6e5cbfe5710c1f102d94cb4e5638493cc26668f9c5
mistral12b,hotpotqa,5a84c0885542994c784dda28,0,position_matched_random,2,8,0.2857142857142857,81d7bf099f65d91464eab86a1c3942f51c6d3154ae67eefa3d81ad68970384bb,342,93d2f09283122a630c72358d4ccd958edfb5e1b1fb08b47a5ce46c3111e305f5
mistral12b,hotpotqa,5a84c0885542994c784dda28,0,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,495721e5a9d503743f0c831f1b4ffcb5e6279e2926f02abfd7afc98e8cb36b1a,342,80b9ac2ad3e060be25c122ae314da039bc024cca4282e2a836f4206aebf036be
mistral12b,hotpotqa,5a84c0885542994c784dda28,1,position_matched_random,2,8,0.2857142857142857,cf716a2267a0c62e982a88b5489dfcc15ad66bb6ab48667c601053cc6fa4588d,342,93d2f09283122a630c72358d4ccd958edfb5e1b1fb08b47a5ce46c3111e305f5
mistral12b,hotpotqa,5a84c0885542994c784dda28,1,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,1e5a7efc2f56c92a70eb37b13fa6b23780eee58f442282cb034a720b748f38e5,342,80b9ac2ad3e060be25c122ae314da039bc024cca4282e2a836f4206aebf036be
mistral12b,hotpotqa,5a84c0885542994c784dda28,2,position_matched_random,0,8,0.0,5aaf104bcccd0f4f47fc35e782779742f33a6c8c8e56875b2a29d22347a91b13,342,e2e6f2ff25e510cb627d27561c36f321825976d34a1f9b1975d75b74b7848d85
mistral12b,hotpotqa,5a84c0885542994c784dda28,2,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,6b411d3474e3de18b21b6a1da45de72f5a108c31441c7a9658652a62d141cc8f,342,80b9ac2ad3e060be25c122ae314da039bc024cca4282e2a836f4206aebf036be
mistral12b,hotpotqa,5a876a4a5542993e715abf30,0,position_matched_random,0,3,0.0,299328ae0e74529bae10ea7d99ed24e22980625a28e5dca468ba6e88f6cc239a,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a876a4a5542993e715abf30,0,unc__perplexity__argmax__bt2,0,3,0.0,299328ae0e74529bae10ea7d99ed24e22980625a28e5dca468ba6e88f6cc239a,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a876a4a5542993e715abf30,1,position_matched_random,0,3,0.0,51d753623dbfab73b873cfe7cf940bebc681497c9f7b0f7080e5e91ddefe1457,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a876a4a5542993e715abf30,1,unc__perplexity__argmax__bt2,0,3,0.0,51d753623dbfab73b873cfe7cf940bebc681497c9f7b0f7080e5e91ddefe1457,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a876a4a5542993e715abf30,2,position_matched_random,0,3,0.0,1916f67548b76a73e0de5299423c21a081bf8e8301f8615612dab332d02de12b,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a876a4a5542993e715abf30,2,unc__perplexity__argmax__bt2,0,3,0.0,1916f67548b76a73e0de5299423c21a081bf8e8301f8615612dab332d02de12b,106,17d07a16cd87e8035490490a4f873a13194db00b9e29a5281595c559f7158012
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,0,position_matched_random,0,8,0.0,11528d4d70ddfa37c1a4f6d7974f01f2a3229e8610ed4dd1a639a35392eea8b6,242,64702961508aab58a90a93d85f33dc5e4996bb466c05e7356dca60c606076223
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,0,unc__perplexity__argmax__bt2,0,8,0.0,11528d4d70ddfa37c1a4f6d7974f01f2a3229e8610ed4dd1a639a35392eea8b6,242,64702961508aab58a90a93d85f33dc5e4996bb466c05e7356dca60c606076223
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,1,position_matched_random,0,8,0.0,4d01de4a115fb57996867e7de23bf191880b383458723a14970fa579996c2800,242,64702961508aab58a90a93d85f33dc5e4996bb466c05e7356dca60c606076223
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,1,unc__perplexity__argmax__bt2,0,8,0.0,4d01de4a115fb57996867e7de23bf191880b383458723a14970fa579996c2800,242,64702961508aab58a90a93d85f33dc5e4996bb466c05e7356dca60c606076223
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,2,position_matched_random,2,8,0.2857142857142857,b8e6787fc07e030e2d0e86ed3d7a17fc98667d76633c81c6e8019a4d2f2c0f02,242,42aa1e2663b6db91a8e42cee73e43ee0b44fbbb02734675efd71d28d9795b4b0
mistral12b,hotpotqa,5a882d9a5542997e5c09a599,2,unc__perplexity__argmax__bt2,0,8,0.0,58b75986d603cb1bca05178094f8524bc32c15154f493a89cfc9f6ff6c86b114,242,64702961508aab58a90a93d85f33dc5e4996bb466c05e7356dca60c606076223
mistral12b,hotpotqa,5a8841a35542994846c1ce69,0,position_matched_random,2,7,0.3333333333333333,cbcb2cc5b30af97b628b9a337ee4aa1fc353662f664a27e54519b3f3b9a9900e,248,89c3239949fa2d86092f0f6484fc7d5c87a4c905cab1079132013c4f99c081ae
mistral12b,hotpotqa,5a8841a35542994846c1ce69,0,unc__perplexity__argmax__bt2,2,7,0.3333333333333333,cbcb2cc5b30af97b628b9a337ee4aa1fc353662f664a27e54519b3f3b9a9900e,248,89c3239949fa2d86092f0f6484fc7d5c87a4c905cab1079132013c4f99c081ae
mistral12b,hotpotqa,5a8841a35542994846c1ce69,1,position_matched_random,0,7,0.0,338a2436ccb7ecf51c0d9c80c78ae03144b6e8697d768ba2dc3746c1937c426f,248,4a96eac476623d8586b9ca8276a39ad5493b3d17ceee5c23dbff5c9784a09993
mistral12b,hotpotqa,5a8841a35542994846c1ce69,1,unc__perplexity__argmax__bt2,2,7,0.3333333333333333,f6225ae45b291bb022e307e2327af0e89fcb732fc5cce0c2c28ffade13b531a7,248,89c3239949fa2d86092f0f6484fc7d5c87a4c905cab1079132013c4f99c081ae
mistral12b,hotpotqa,5a8841a35542994846c1ce69,2,position_matched_random,0,7,0.0,82a67a3fd91fc35c04d2df21afc2c43fabdbb535622b91b2ddaa3538b8e51f8f,248,4a96eac476623d8586b9ca8276a39ad5493b3d17ceee5c23dbff5c9784a09993
mistral12b,hotpotqa,5a8841a35542994846c1ce69,2,unc__perplexity__argmax__bt2,2,7,0.3333333333333333,6d77d1d086e30dbc3b9d6459d124b9e831745b13f27aebceb8376a5ac3f4cb99,248,89c3239949fa2d86092f0f6484fc7d5c87a4c905cab1079132013c4f99c081ae
mistral12b,hotpotqa,5a888a625542997e5c09a602,0,position_matched_random,0,5,0.0,bbdd506cd8670001e308decf73146fcea858584e9686f16742e359e42cbc9615,129,5a5020594d94cfb75a991ef322193b13ef52f8f44d99b74a14bcabe250b3eb22
mistral12b,hotpotqa,5a888a625542997e5c09a602,0,unc__perplexity__argmax__bt2,1,5,0.25,bdb34158caf7ec64d66b06ffb9ec5a841fb5033e8b1cc211dfb77a4811ad167a,129,fb50fae650311e1e73d888fd2330ef0be3e1f2a5c7ca8a40cea78a7ed16b1d94
mistral12b,hotpotqa,5a888a625542997e5c09a602,1,position_matched_random,1,5,0.25,5e157c250af68f46e338610cbe3095a8cab2ba8f07675bf103d7c1c74c27da07,129,fb50fae650311e1e73d888fd2330ef0be3e1f2a5c7ca8a40cea78a7ed16b1d94
mistral12b,hotpotqa,5a888a625542997e5c09a602,1,unc__perplexity__argmax__bt2,1,5,0.25,5e157c250af68f46e338610cbe3095a8cab2ba8f07675bf103d7c1c74c27da07,129,fb50fae650311e1e73d888fd2330ef0be3e1f2a5c7ca8a40cea78a7ed16b1d94
mistral12b,hotpotqa,5a888a625542997e5c09a602,2,position_matched_random,0,5,0.0,b42738c095069c9023f3fc963c9e1fb2f10f5ce1cfc07ba6911114cae9aa96ba,129,5a5020594d94cfb75a991ef322193b13ef52f8f44d99b74a14bcabe250b3eb22
mistral12b,hotpotqa,5a888a625542997e5c09a602,2,unc__perplexity__argmax__bt2,1,5,0.25,838be042d1e3e76db3b6324a6420e8c74accf0b1be56cb983eeb348972c642e8,129,fb50fae650311e1e73d888fd2330ef0be3e1f2a5c7ca8a40cea78a7ed16b1d94
mistral12b,hotpotqa,5a889d18554299206df2b310,0,position_matched_random,0,4,0.0,1c3239fda1a0cf067c34c78c45be661e3de5e265126f4aff212db5224d63cb7d,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a889d18554299206df2b310,0,unc__perplexity__argmax__bt2,0,4,0.0,1c3239fda1a0cf067c34c78c45be661e3de5e265126f4aff212db5224d63cb7d,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a889d18554299206df2b310,1,position_matched_random,0,4,0.0,b6ae475eb02f2d614e92efb7da9bf1b8122bbabb1b82ce90c45f06e8f4a581bd,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a889d18554299206df2b310,1,unc__perplexity__argmax__bt2,0,4,0.0,b6ae475eb02f2d614e92efb7da9bf1b8122bbabb1b82ce90c45f06e8f4a581bd,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a889d18554299206df2b310,2,position_matched_random,0,4,0.0,291bbab9ac260f1d4fbc2c544b9188f8d77f892037a5f6263779feb07c5ea096,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a889d18554299206df2b310,2,unc__perplexity__argmax__bt2,0,4,0.0,291bbab9ac260f1d4fbc2c544b9188f8d77f892037a5f6263779feb07c5ea096,133,a4a845233255ba399a2206c429ff588a20f6cca5b1edc78f265962eb3d4190e8
mistral12b,hotpotqa,5a89e6615542992e4fca8462,0,position_matched_random,0,3,0.0,76a181163d4e1dd66efd98348992cf37256a967a823c1902b55caf43d0fb4438,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89e6615542992e4fca8462,0,unc__perplexity__argmax__bt2,0,3,0.0,76a181163d4e1dd66efd98348992cf37256a967a823c1902b55caf43d0fb4438,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89e6615542992e4fca8462,1,position_matched_random,0,3,0.0,c9e871a616970ac1619eb16a1e6b9c6501b6685326b13b291f64d65f781b8b99,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89e6615542992e4fca8462,1,unc__perplexity__argmax__bt2,0,3,0.0,c9e871a616970ac1619eb16a1e6b9c6501b6685326b13b291f64d65f781b8b99,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89e6615542992e4fca8462,2,position_matched_random,0,3,0.0,c9e0f1d85693a45dd0b4aaab467c4ef5a131439cd226a2e98df7533dac5e25fd,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89e6615542992e4fca8462,2,unc__perplexity__argmax__bt2,0,3,0.0,c9e0f1d85693a45dd0b4aaab467c4ef5a131439cd226a2e98df7533dac5e25fd,103,bc7a8a430aafd9911bf22ffbad5262b7096b0ee8e331bb3f04da42126c578215
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,0,position_matched_random,2,4,0.6666666666666666,42566d26ca4348fa2f706be2ab0362dd6adcae349e8ce915440daec3104744cf,175,64fdae137d4a3833754076e2b116f24dd596b9f51a6ce6dad9a8c09a629ff755
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,0,unc__perplexity__argmax__bt2,1,4,0.3333333333333333,9af367d394cd1ea479a21fc0f799053f4a153e7f0eca986473575da2f66a2a96,175,9c7b35708f415c8d48b4f88b023e2e3bb9b03c4eafa244cb9f52642f1f3bb4b0
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,1,position_matched_random,2,4,0.6666666666666666,07bbe9be4a4788c42240a6aa988face1768a84109d17dcbdbe2ed99b31b18acf,175,64fdae137d4a3833754076e2b116f24dd596b9f51a6ce6dad9a8c09a629ff755
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,1,unc__perplexity__argmax__bt2,1,4,0.3333333333333333,1146eac9f21fca334e6951046e4d1f849a6b4f04e8a89550717894846e17fdd4,175,9c7b35708f415c8d48b4f88b023e2e3bb9b03c4eafa244cb9f52642f1f3bb4b0
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,2,position_matched_random,0,4,0.0,d7ab994bf8a7ec7f1093b6e62a13e733ec24d0490bfacd7b62dd6f2e96bded12,175,f7423cdd251bf79e639c5ac172ab5f86ab5039219a7d29866fd067f80527f183
mistral12b,hotpotqa,5a89f68f5542992e4fca84b6,2,unc__perplexity__argmax__bt2,1,4,0.3333333333333333,7fa141cffea162fc368e99ce98fcfe0de2d444a3be6ff1a2e6009d26c05483b9,175,9c7b35708f415c8d48b4f88b023e2e3bb9b03c4eafa244cb9f52642f1f3bb4b0
mistral12b,hotpotqa,5a8a547d55429970aeb70293,0,position_matched_random,0,5,0.0,31f91847769ba5e40c34896be1bfa5b17b52a46a2d387fbe42a5ed52000370a4,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a547d55429970aeb70293,0,unc__perplexity__argmax__bt2,0,5,0.0,31f91847769ba5e40c34896be1bfa5b17b52a46a2d387fbe42a5ed52000370a4,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a547d55429970aeb70293,1,position_matched_random,0,5,0.0,b24fa866c3e770375b06521adcd16690923e7718d19296fe675e975b8c66b28a,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a547d55429970aeb70293,1,unc__perplexity__argmax__bt2,0,5,0.0,b24fa866c3e770375b06521adcd16690923e7718d19296fe675e975b8c66b28a,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a547d55429970aeb70293,2,position_matched_random,0,5,0.0,9e2ad522a15c5f0218c2582f8010f0aed244ffaaa17f2e51d57a76fe444717ad,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a547d55429970aeb70293,2,unc__perplexity__argmax__bt2,0,5,0.0,9e2ad522a15c5f0218c2582f8010f0aed244ffaaa17f2e51d57a76fe444717ad,169,b10f984b7e382745536b4fb2dde1081073aefda4d3fa027b60dd6eb3619f18ff
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,0,position_matched_random,0,8,0.0,eac2db2f0f2c4f6ded2566ce954206eaea74410d3190a55746a9b5f62b0d4fd0,268,08cd943ba7b72bb59a42a653a037875a127be1bc4c317df47c1d1dd14f84edc1
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,0,unc__perplexity__argmax__bt2,3,8,0.42857142857142855,2197a3589c631c2519ecd080853db98b6c499925ef683c29d384488542f788ac,268,d4f39b1855c40c5ac5f109d49050f35ea6074245f529b6899e4c95852c07c2dc
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,1,position_matched_random,0,8,0.0,18867744b0765baf60b5bdd8dc682541d7d489ffd80912929d918038bc901f36,268,08cd943ba7b72bb59a42a653a037875a127be1bc4c317df47c1d1dd14f84edc1
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,1,unc__perplexity__argmax__bt2,3,8,0.42857142857142855,0b52d893d024e049498189bb02ba64330bd129cdfe04a6c4f6c49aea98fb9419,268,d4f39b1855c40c5ac5f109d49050f35ea6074245f529b6899e4c95852c07c2dc
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,2,position_matched_random,0,8,0.0,61bf6891e81ea844ebaca842ac547f918c0ebf5df5a2c5d245b6250ebf2ad921,268,08cd943ba7b72bb59a42a653a037875a127be1bc4c317df47c1d1dd14f84edc1
mistral12b,hotpotqa,5a8a5dd055429970aeb702c7,2,unc__perplexity__argmax__bt2,3,8,0.42857142857142855,d74cbbd8a377256a8b822803a8d61718f090dcc4948db758a73caff0f51d26c9,268,d4f39b1855c40c5ac5f109d49050f35ea6074245f529b6899e4c95852c07c2dc
mistral12b,hotpotqa,5a8ad8305542992d82986f9d,0,position_matched_random,0,4,0.0,acaf2500d85cdf5d46b7bb219f19be05521f5b770b7bcbe9285d504da9a1af1a,113,9c4c52186dc7123ec02131c3d4dbdee095fe289cb47bd8506b71684c1b850d07
mistral12b,hotpotqa,5a8ad8305542992d82986f9d,0,unc__perplexity__argmax__bt2,0,4,0.0,acaf2500d85cdf5d46b7bb219f19be05521f5b770b7bcbe9285d504da9a1af1a,113,9c4c52186dc7123ec02131c3d4dbdee095fe289cb47bd8506b71684c1b850d07
mistral12b,hotpotqa,5a8ad8305542992d82986f9d,1,position_matched_random,1,4,0.3333333333333333,8dfc705cd7763cf7cd1484e3b2a6365e2e6d9d01876ce7d76e9164f7600d375d,113,5405bcabff350e5dcc27ab60adeb1972f8cd49be59bf5e50df0158af736fe70e
mistral12b,hotpotqa,5a8ad8305542992d82986f9d,1,unc__perplexity__argmax__bt2,0,4,0.0,62052cb98623eba9088c52827fe9100cb13ea7102b00d6f5ed6c4e9a0d878120,113,9c4c52186dc7123ec02131c3d4dbdee095fe289cb47bd8506b71684c1b850d07
mistral12b,hotpotqa,5a8ad8305542992d82986f9d,2,position_matched_random,1,4,0.3333333333333333,382af34262197cf1b69c8ad2948867dc858d866c93ce6b00191fbed3f36efcf5,113,5405bcabff350e5dcc27ab60adeb1972f8cd49be59bf5e50df0158af736fe70e
